date                             ,driver_number ,gap_to_leader ,interval ,meeting_key ,session_key
2024-06-09 19:44:09.996000+00:00 ,           18 ,18.167        ,4.091    ,       1237 ,       9531
2024-06-09 19:44:10.570000+00:00 ,           63 ,6.237         ,1.136    ,       1237 ,       9531
2024-06-09 19:44:10.790000+00:00 ,           14 ,14.029        ,7.233    ,       1237 ,       9531
2024-06-09 19:44:10.936000+00:00 ,           27 ,25.742        ,3.367    ,       1237 ,       9531
2024-06-09 19:44:11.047000+00:00 ,           31 ,21.806        ,3.91     ,       1237 ,       9531
2024-06-09 19:44:11.330000+00:00 ,            4 ,3.08          ,3.08     ,       1237 ,       9531
2024-06-09 19:44:11.406000+00:00 ,           20 ,26.236        ,0.494    ,       1237 ,       9531
2024-06-09 19:44:11.435000+00:00 ,            3 ,22.237        ,0.431    ,       1237 ,       9531
2024-06-09 19:44:11.505000+00:00 ,           81 ,7.154         ,0.917    ,       1237 ,       9531
2024-06-09 19:44:11.827000+00:00 ,           77 ,26.655        ,0.419    ,       1237 ,       9531
2024-06-09 19:44:11.840000+00:00 ,           10 ,22.612        ,0.375    ,       1237 ,       9531
2024-06-09 19:44:13.589000+00:00 ,           44 ,5.39          ,2.31     ,       1237 ,       9531
2024-06-09 19:44:13.802000+00:00 ,           31 ,21.969        ,3.802    ,       1237 ,       9531
2024-06-09 19:44:13.912000+00:00 ,           14 ,14.148        ,7.195    ,       1237 ,       9531
2024-06-09 19:44:14.119000+00:00 ,            4 ,3.044         ,3.044    ,       1237 ,       9531
2024-06-09 19:44:14.404000+00:00 ,            3 ,22.554        ,0.585    ,       1237 ,       9531
2024-06-09 19:44:14.438000+00:00 ,           63 ,6.228         ,0.838    ,       1237 ,       9531
2024-06-09 19:44:14.695000+00:00 ,           10 ,22.842        ,0.288    ,       1237 ,       9531
2024-06-09 19:44:14.735000+00:00 ,           22 ,42.389        ,15.088   ,       1237 ,       9531
2024-06-09 19:44:14.942000+00:00 ,           18 ,18.185        ,4.156    ,       1237 ,       9531
2024-06-09 19:44:15.223000+00:00 ,           27 ,25.992        ,3.38     ,       1237 ,       9531
2024-06-09 19:44:15.565000+00:00 ,           81 ,7.328         ,1.1      ,       1237 ,       9531
2024-06-09 19:44:15.793000+00:00 ,           20 ,26.591        ,0.599    ,       1237 ,       9531
2024-06-09 19:44:16.269000+00:00 ,           77 ,27.094        ,0.503    ,       1237 ,       9531
2024-06-09 19:44:16.507000+00:00 ,           44 ,5.46          ,2.416    ,       1237 ,       9531
2024-06-09 19:44:17.320000+00:00 ,           63 ,6.277         ,0.817    ,       1237 ,       9531
2024-06-09 19:44:17.483000+00:00 ,            4 ,3.029         ,3.029    ,       1237 ,       9531
2024-06-09 19:44:18.036000+00:00 ,           18 ,18.261        ,4.113    ,       1237 ,       9531
2024-06-09 19:44:18.048000+00:00 ,           27 ,26.156        ,3.314    ,       1237 ,       9531
2024-06-09 19:44:18.418000+00:00 ,           81 ,7.365         ,1.088    ,       1237 ,       9531
2024-06-09 19:44:18.657000+00:00 ,           14 ,14.357        ,7.203    ,       1237 ,       9531
2024-06-09 19:44:18.768000+00:00 ,           31 ,21.995        ,3.81     ,       1237 ,       9531
2024-06-09 19:44:18.784000+00:00 ,           20 ,26.928        ,0.772    ,       1237 ,       9531
2024-06-09 19:44:19.269000+00:00 ,            3 ,22.477        ,0.482    ,       1237 ,       9531
2024-06-09 19:44:19.349000+00:00 ,           77 ,27.521        ,0.593    ,       1237 ,       9531
2024-06-09 19:44:19.491000+00:00 ,           10 ,22.697        ,0.22     ,       1237 ,       9531
2024-06-09 19:44:19.745000+00:00 ,           22 ,42.434        ,15.253   ,       1237 ,       9531
2024-06-09 19:44:19.958000+00:00 ,           44 ,5.476         ,2.447    ,       1237 ,       9531
2024-06-09 19:44:20.501000+00:00 ,            4 ,3.013         ,3.013    ,       1237 ,       9531
2024-06-09 19:44:20.850000+00:00 ,           63 ,6.383         ,0.907    ,       1237 ,       9531
2024-06-09 19:44:21.835000+00:00 ,           31 ,22.099        ,3.838    ,       1237 ,       9531
2024-06-09 19:44:21.955000+00:00 ,           81 ,7.476         ,1.093    ,       1237 ,       9531
2024-06-09 19:44:22.472000+00:00 ,            3 ,22.629        ,0.53     ,       1237 ,       9531
2024-06-09 19:44:22.574000+00:00 ,           14 ,14.369        ,7.041    ,       1237 ,       9531
2024-06-09 19:44:22.653000+00:00 ,           10 ,22.885        ,0.256    ,       1237 ,       9531
2024-06-09 19:44:22.729000+00:00 ,           22 ,42.413        ,15.339   ,       1237 ,       9531
2024-06-09 19:44:22.772000+00:00 ,           18 ,18.417        ,4.06     ,       1237 ,       9531
2024-06-09 19:44:22.926000+00:00 ,           44 ,5.461         ,2.448    ,       1237 ,       9531
2024-06-09 19:44:22.953000+00:00 ,           27 ,26.164        ,3.467    ,       1237 ,       9531
2024-06-09 19:44:23.631000+00:00 ,           20 ,26.855        ,0.691    ,       1237 ,       9531
2024-06-09 19:44:23.868000+00:00 ,           63 ,6.34          ,0.879    ,       1237 ,       9531
2024-06-09 19:44:24.285000+00:00 ,           77 ,27.477        ,0.622    ,       1237 ,       9531
2024-06-09 19:44:24.921000+00:00 ,           81 ,7.45          ,1.11     ,       1237 ,       9531
2024-06-09 19:44:25.475000+00:00 ,            4 ,3.098         ,3.098    ,       1237 ,       9531
2024-06-09 19:44:25.492000+00:00 ,           14 ,14.433        ,7.068    ,       1237 ,       9531
2024-06-09 19:44:26.092000+00:00 ,           27 ,26.312        ,3.427    ,       1237 ,       9531
2024-06-09 19:44:26.647000+00:00 ,           20 ,26.925        ,0.613    ,       1237 ,       9531
2024-06-09 19:44:26.702000+00:00 ,           18 ,18.483        ,4.114    ,       1237 ,       9531
2024-06-09 19:44:26.828000+00:00 ,           31 ,22.459        ,4.042    ,       1237 ,       9531
2024-06-09 19:44:27.380000+00:00 ,           77 ,27.606        ,0.681    ,       1237 ,       9531
2024-06-09 19:44:27.462000+00:00 ,            3 ,23.078        ,0.619    ,       1237 ,       9531
2024-06-09 19:44:27.555000+00:00 ,           22 ,42.371        ,15.716   ,       1237 ,       9531
2024-06-09 19:44:27.687000+00:00 ,           10 ,23.388        ,0.31     ,       1237 ,       9531
2024-06-09 19:44:27.915000+00:00 ,           44 ,5.656         ,2.558    ,       1237 ,       9531
2024-06-09 19:44:28.865000+00:00 ,           63 ,6.582         ,0.926    ,       1237 ,       9531
2024-06-09 19:44:28.915000+00:00 ,            4 ,3.096         ,3.096    ,       1237 ,       9531
2024-06-09 19:44:29.066000+00:00 ,           14 ,14.613        ,7.137    ,       1237 ,       9531
2024-06-09 19:44:29.607000+00:00 ,           18 ,18.571        ,4.138    ,       1237 ,       9531
2024-06-09 19:44:30.182000+00:00 ,           81 ,7.841         ,1.259    ,       1237 ,       9531
2024-06-09 19:44:30.726000+00:00 ,           31 ,22.505        ,4.022    ,       1237 ,       9531
2024-06-09 19:44:30.849000+00:00 ,           27 ,26.567        ,3.179    ,       1237 ,       9531
2024-06-09 19:44:31.265000+00:00 ,            3 ,23.061        ,0.556    ,       1237 ,       9531
2024-06-09 19:44:31.451000+00:00 ,           44 ,5.657         ,2.561    ,       1237 ,       9531
2024-06-09 19:44:31.626000+00:00 ,           20 ,27.327        ,0.76     ,       1237 ,       9531
2024-06-09 19:44:31.755000+00:00 ,           10 ,23.518        ,0.457    ,       1237 ,       9531
2024-06-09 19:44:31.934000+00:00 ,           22 ,42.688        ,15.594   ,       1237 ,       9531
2024-06-09 19:44:32.170000+00:00 ,           14 ,14.656        ,7.206    ,       1237 ,       9531
2024-06-09 19:44:32.415000+00:00 ,           63 ,6.598         ,0.941    ,       1237 ,       9531
2024-06-09 19:44:32.431000+00:00 ,           77 ,28.083        ,0.756    ,       1237 ,       9531
2024-06-09 19:44:33.300000+00:00 ,           18 ,18.828        ,4.215    ,       1237 ,       9531
2024-06-09 19:44:33.726000+00:00 ,           81 ,7.925         ,1.327    ,       1237 ,       9531
2024-06-09 19:44:33.760000+00:00 ,           31 ,22.699        ,4.128    ,       1237 ,       9531
2024-06-09 19:44:34.255000+00:00 ,            3 ,23.162        ,0.463    ,       1237 ,       9531
2024-06-09 19:44:34.339000+00:00 ,            4 ,3.029         ,3.029    ,       1237 ,       9531
2024-06-09 19:44:34.637000+00:00 ,           10 ,23.594        ,0.432    ,       1237 ,       9531
2024-06-09 19:44:34.786000+00:00 ,           22 ,42.922        ,15.401   ,       1237 ,       9531
2024-06-09 19:44:34.805000+00:00 ,           27 ,26.553        ,3.035    ,       1237 ,       9531
2024-06-09 19:44:35.638000+00:00 ,           20 ,27.385        ,0.832    ,       1237 ,       9531
2024-06-09 19:44:36.331000+00:00 ,           18 ,18.851        ,4.195    ,       1237 ,       9531
2024-06-09 19:44:36.448000+00:00 ,           77 ,28.249        ,0.864    ,       1237 ,       9531
2024-06-09 19:44:36.857000+00:00 ,           44 ,5.58          ,2.551    ,       1237 ,       9531
2024-06-09 19:44:37.230000+00:00 ,           14 ,14.943        ,7.102    ,       1237 ,       9531
2024-06-09 19:44:37.470000+00:00 ,           31 ,23.019        ,4.191    ,       1237 ,       9531
2024-06-09 19:44:37.643000+00:00 ,           27 ,26.581        ,2.987    ,       1237 ,       9531
2024-06-09 19:44:37.677000+00:00 ,           63 ,6.366         ,0.786    ,       1237 ,       9531
2024-06-09 19:44:38.004000+00:00 ,            3 ,23.524        ,0.505    ,       1237 ,       9531
2024-06-09 19:44:38.407000+00:00 ,           10 ,23.948        ,0.424    ,       1237 ,       9531
2024-06-09 19:44:38.525000+00:00 ,           20 ,27.472        ,0.891    ,       1237 ,       9531
2024-06-09 19:44:38.703000+00:00 ,            4 ,2.976         ,2.976    ,       1237 ,       9531
2024-06-09 19:44:39.174000+00:00 ,           81 ,7.841         ,1.475    ,       1237 ,       9531
2024-06-09 19:44:39.460000+00:00 ,           77 ,28.447        ,0.975    ,       1237 ,       9531
2024-06-09 19:44:39.734000+00:00 ,           22 ,42.974        ,15.497   ,       1237 ,       9531
2024-06-09 19:44:40.572000+00:00 ,           31 ,23.065        ,4.214    ,       1237 ,       9531
2024-06-09 19:44:40.914000+00:00 ,           14 ,15.107        ,7.182    ,       1237 ,       9531
2024-06-09 19:44:40.979000+00:00 ,            3 ,23.521        ,0.456    ,       1237 ,       9531
2024-06-09 19:44:41.139000+00:00 ,           27 ,26.663        ,2.715    ,       1237 ,       9531
2024-06-09 19:44:41.306000+00:00 ,           44 ,5.529         ,2.553    ,       1237 ,       9531
2024-06-09 19:44:41.323000+00:00 ,           18 ,19.016        ,4.073    ,       1237 ,       9531
2024-06-09 19:44:41.501000+00:00 ,           10 ,23.974        ,0.453    ,       1237 ,       9531
2024-06-09 19:44:41.541000+00:00 ,            4 ,3.035         ,3.035    ,       1237 ,       9531
2024-06-09 19:44:42.044000+00:00 ,           63 ,6.307         ,0.778    ,       1237 ,       9531
2024-06-09 19:44:42.139000+00:00 ,           20 ,27.662        ,0.999    ,       1237 ,       9531
2024-06-09 19:44:42.792000+00:00 ,           22 ,43.093        ,15.487   ,       1237 ,       9531
2024-06-09 19:44:43.402000+00:00 ,           77 ,28.933        ,1.271    ,       1237 ,       9531
2024-06-09 19:44:43.696000+00:00 ,           81 ,7.956         ,1.649    ,       1237 ,       9531
2024-06-09 19:44:43.948000+00:00 ,           44 ,5.52          ,2.485    ,       1237 ,       9531
2024-06-09 19:44:44.170000+00:00 ,           27 ,26.661        ,2.687    ,       1237 ,       9531
2024-06-09 19:44:44.538000+00:00 ,            4 ,3.022         ,3.022    ,       1237 ,       9531
2024-06-09 19:44:44.737000+00:00 ,           63 ,6.279         ,0.759    ,       1237 ,       9531
2024-06-09 19:44:44.965000+00:00 ,           18 ,19.115        ,4.008    ,       1237 ,       9531
2024-06-09 19:44:45.091000+00:00 ,           20 ,27.636        ,0.975    ,       1237 ,       9531
2024-06-09 19:44:45.768000+00:00 ,           31 ,23.467        ,4.451    ,       1237 ,       9531
2024-06-09 19:44:46.178000+00:00 ,            3 ,23.877        ,0.41     ,       1237 ,       9531
2024-06-09 19:44:46.347000+00:00 ,           14 ,15.076        ,7.235    ,       1237 ,       9531
2024-06-09 19:44:46.529000+00:00 ,           81 ,8.052         ,1.773    ,       1237 ,       9531
2024-06-09 19:44:46.653000+00:00 ,           77 ,29.12         ,1.484    ,       1237 ,       9531
2024-06-09 19:44:46.670000+00:00 ,           10 ,24.344        ,0.467    ,       1237 ,       9531
2024-06-09 19:44:46.982000+00:00 ,           44 ,5.472         ,2.45     ,       1237 ,       9531
2024-06-09 19:44:47.605000+00:00 ,           22 ,43.289        ,15.206   ,       1237 ,       9531
2024-06-09 19:44:47.734000+00:00 ,           63 ,6.22          ,0.748    ,       1237 ,       9531
2024-06-09 19:44:49.121000+00:00 ,           27 ,26.821        ,2.477    ,       1237 ,       9531
2024-06-09 19:44:49.300000+00:00 ,           31 ,23.463        ,4.348    ,       1237 ,       9531
2024-06-09 19:44:49.607000+00:00 ,           81 ,8.046         ,1.826    ,       1237 ,       9531
2024-06-09 19:44:49.826000+00:00 ,            3 ,24.031        ,0.568    ,       1237 ,       9531
2024-06-09 19:44:50.155000+00:00 ,           20 ,27.847        ,1.026    ,       1237 ,       9531
2024-06-09 19:44:50.347000+00:00 ,           10 ,24.525        ,0.494    ,       1237 ,       9531
2024-06-09 19:44:50.347000+00:00 ,           18 ,19.06         ,3.984    ,       1237 ,       9531
2024-06-09 19:44:50.954000+00:00 ,           14 ,15.231        ,7.275    ,       1237 ,       9531
2024-06-09 19:44:51.140000+00:00 ,            4 ,3.03          ,3.03     ,       1237 ,       9531
2024-06-09 19:44:51.610000+00:00 ,           22 ,43.41         ,15.161   ,       1237 ,       9531
2024-06-09 19:44:51.853000+00:00 ,           77 ,29.577        ,1.73     ,       1237 ,       9531
2024-06-09 19:44:52.671000+00:00 ,           27 ,26.868        ,2.343    ,       1237 ,       9531
2024-06-09 19:44:53.638000+00:00 ,           44 ,5.5           ,2.47     ,       1237 ,       9531
2024-06-09 19:44:53.715000+00:00 ,           14 ,15.272        ,7.22     ,       1237 ,       9531
2024-06-09 19:44:53.759000+00:00 ,           20 ,27.961        ,1.093    ,       1237 ,       9531
2024-06-09 19:44:54.185000+00:00 ,           63 ,6.105         ,0.605    ,       1237 ,       9531
2024-06-09 19:44:54.540000+00:00 ,           22 ,43.507        ,15.06    ,       1237 ,       9531
2024-06-09 19:44:54.772000+00:00 ,           31 ,23.473        ,4.413    ,       1237 ,       9531
2024-06-09 19:44:55.161000+00:00 ,            3 ,23.845        ,0.372    ,       1237 ,       9531
2024-06-09 19:44:55.173000+00:00 ,           18 ,19.421        ,4.19     ,       1237 ,       9531
2024-06-09 19:44:55.587000+00:00 ,           77 ,29.795        ,1.834    ,       1237 ,       9531
2024-06-09 19:44:55.638000+00:00 ,           10 ,24.327        ,0.482    ,       1237 ,       9531
2024-06-09 19:44:56.114000+00:00 ,            4 ,2.96          ,2.96     ,       1237 ,       9531
2024-06-09 19:44:56.318000+00:00 ,           81 ,8.229         ,2.124    ,       1237 ,       9531
2024-06-09 19:44:56.767000+00:00 ,           14 ,15.236        ,7.19     ,       1237 ,       9531
2024-06-09 19:44:58.017000+00:00 ,           18 ,19.573        ,4.301    ,       1237 ,       9531
2024-06-09 19:44:58.126000+00:00 ,           27 ,26.822        ,2.495    ,       1237 ,       9531
2024-06-09 19:44:58.255000+00:00 ,           22 ,43.791        ,14.858   ,       1237 ,       9531
2024-06-09 19:44:58.411000+00:00 ,           44 ,5.332         ,2.372    ,       1237 ,       9531
2024-06-09 19:44:59.027000+00:00 ,            4 ,2.936         ,2.936    ,       1237 ,       9531
2024-06-09 19:44:59.050000+00:00 ,           20 ,27.741        ,0.919    ,       1237 ,       9531
2024-06-09 19:44:59.089000+00:00 ,           63 ,5.991         ,0.659    ,       1237 ,       9531
2024-06-09 19:44:59.532000+00:00 ,           31 ,23.784        ,4.363    ,       1237 ,       9531
2024-06-09 19:44:59.917000+00:00 ,            3 ,24.166        ,0.382    ,       1237 ,       9531
2024-06-09 19:45:00.438000+00:00 ,           10 ,24.717        ,0.551    ,       1237 ,       9531
2024-06-09 19:45:01.028000+00:00 ,           77 ,29.773        ,2.032    ,       1237 ,       9531
2024-06-09 19:45:01.075000+00:00 ,           18 ,19.564        ,4.328    ,       1237 ,       9531
2024-06-09 19:45:01.240000+00:00 ,           81 ,8.143         ,2.152    ,       1237 ,       9531
2024-06-09 19:45:01.385000+00:00 ,           22 ,43.902        ,14.782   ,       1237 ,       9531
2024-06-09 19:45:01.385000+00:00 ,           44 ,5.28          ,2.344    ,       1237 ,       9531
2024-06-09 19:45:01.941000+00:00 ,           63 ,5.895         ,0.615    ,       1237 ,       9531
2024-06-09 19:45:02.297000+00:00 ,           31 ,23.85         ,4.277    ,       1237 ,       9531
2024-06-09 19:45:02.685000+00:00 ,            3 ,24.256        ,0.406    ,       1237 ,       9531
2024-06-09 19:45:02.745000+00:00 ,           27 ,26.999        ,2.282    ,       1237 ,       9531
2024-06-09 19:45:03.277000+00:00 ,           10 ,24.779        ,0.523    ,       1237 ,       9531
2024-06-09 19:45:03.393000+00:00 ,           14 ,15.285        ,7.056    ,       1237 ,       9531
2024-06-09 19:45:03.716000+00:00 ,           20 ,27.975        ,0.976    ,       1237 ,       9531
2024-06-09 19:45:03.847000+00:00 ,            4 ,2.901         ,2.901    ,       1237 ,       9531
2024-06-09 19:45:04.190000+00:00 ,           81 ,8.1           ,2.205    ,       1237 ,       9531
2024-06-09 19:45:05.420000+00:00 ,           31 ,23.864        ,4.3      ,       1237 ,       9531
2024-06-09 19:45:05.516000+00:00 ,           27 ,27.056        ,2.277    ,       1237 ,       9531
2024-06-09 19:45:05.739000+00:00 ,            3 ,24.221        ,0.357    ,       1237 ,       9531
2024-06-09 19:45:05.999000+00:00 ,           77 ,30.28         ,2.305    ,       1237 ,       9531
2024-06-09 19:45:06.144000+00:00 ,           44 ,5.208         ,2.307    ,       1237 ,       9531
2024-06-09 19:45:06.269000+00:00 ,           10 ,24.762        ,0.541    ,       1237 ,       9531
2024-06-09 19:45:06.504000+00:00 ,           22 ,44.211        ,14.634   ,       1237 ,       9531
2024-06-09 19:45:06.541000+00:00 ,           20 ,28.079        ,1.023    ,       1237 ,       9531
2024-06-09 19:45:06.560000+00:00 ,           63 ,5.62          ,0.412    ,       1237 ,       9531
2024-06-09 19:45:07.737000+00:00 ,           18 ,19.638        ,4.353    ,       1237 ,       9531
2024-06-09 19:45:07.857000+00:00 ,            4 ,2.883         ,2.883    ,       1237 ,       9531
2024-06-09 19:45:08.366000+00:00 ,           14 ,15.224        ,7.081    ,       1237 ,       9531
2024-06-09 19:45:08.577000+00:00 ,           27 ,27.053        ,2.291    ,       1237 ,       9531
2024-06-09 19:45:08.979000+00:00 ,           81 ,8.005         ,2.385    ,       1237 ,       9531
2024-06-09 19:45:09.067000+00:00 ,           77 ,30.615        ,2.536    ,       1237 ,       9531
2024-06-09 19:45:09.573000+00:00 ,           20 ,28.052        ,0.999    ,       1237 ,       9531
2024-06-09 19:45:10.211000+00:00 ,           44 ,5.213         ,2.33     ,       1237 ,       9531
2024-06-09 19:45:10.274000+00:00 ,           22 ,44.468        ,14.673   ,       1237 ,       9531
2024-06-09 19:45:10.557000+00:00 ,            4 ,2.934         ,2.934    ,       1237 ,       9531
2024-06-09 19:45:10.674000+00:00 ,           63 ,5.672         ,0.459    ,       1237 ,       9531
2024-06-09 19:45:11.252000+00:00 ,           14 ,15.189        ,7.089    ,       1237 ,       9531
2024-06-09 19:45:12.005000+00:00 ,           31 ,23.875        ,4.237    ,       1237 ,       9531
2024-06-09 19:45:12.215000+00:00 ,           77 ,30.681        ,2.629    ,       1237 ,       9531
2024-06-09 19:45:12.466000+00:00 ,            3 ,24.372        ,0.497    ,       1237 ,       9531
2024-06-09 19:45:12.540000+00:00 ,            1 ,0.0           ,0.0      ,       1237 ,       9531
2024-06-09 19:45:12.739000+00:00 ,           18 ,19.655        ,4.431    ,       1237 ,       9531
2024-06-09 19:45:12.879000+00:00 ,           44 ,5.281         ,2.347    ,       1237 ,       9531
2024-06-09 19:45:13.054000+00:00 ,           10 ,24.932        ,0.56     ,       1237 ,       9531
2024-06-09 19:45:13.135000+00:00 ,           81 ,8.081         ,2.409    ,       1237 ,       9531
2024-06-09 19:45:13.415000+00:00 ,           63 ,5.8           ,0.519    ,       1237 ,       9531
2024-06-09 19:45:15.227000+00:00 ,           27 ,27.083        ,2.151    ,       1237 ,       9531
2024-06-09 19:45:15.470000+00:00 ,            4 ,2.928         ,2.928    ,       1237 ,       9531
2024-06-09 19:45:15.708000+00:00 ,           18 ,19.623        ,4.434    ,       1237 ,       9531
2024-06-09 19:45:15.771000+00:00 ,           22 ,44.467        ,14.694   ,       1237 ,       9531
2024-06-09 19:45:15.836000+00:00 ,           81 ,8.187         ,2.387    ,       1237 ,       9531
2024-06-09 19:45:16.069000+00:00 ,           14 ,15.109        ,7.104    ,       1237 ,       9531
2024-06-09 19:45:16.278000+00:00 ,           20 ,28.188        ,1.105    ,       1237 ,       9531
2024-06-09 19:45:16.909000+00:00 ,           31 ,23.804        ,4.149    ,       1237 ,       9531
2024-06-09 19:45:17.332000+00:00 ,            3 ,24.265        ,0.461    ,       1237 ,       9531
2024-06-09 19:45:17.797000+00:00 ,           44 ,5.277         ,2.349    ,       1237 ,       9531
2024-06-09 19:45:18.009000+00:00 ,           10 ,24.912        ,0.647    ,       1237 ,       9531
2024-06-09 19:45:18.276000+00:00 ,           63 ,5.75          ,0.473    ,       1237 ,       9531
2024-06-09 19:45:18.397000+00:00 ,            4 ,2.873         ,2.873    ,       1237 ,       9531
2024-06-09 19:45:19.233000+00:00 ,           77 ,31.146        ,2.958    ,       1237 ,       9531
2024-06-09 19:45:19.891000+00:00 ,           31 ,23.809        ,4.186    ,       1237 ,       9531
2024-06-09 19:45:20.137000+00:00 ,           27 ,27.011        ,2.099    ,       1237 ,       9531
2024-06-09 19:45:20.278000+00:00 ,            3 ,24.152        ,0.343    ,       1237 ,       9531
2024-06-09 19:45:20.309000+00:00 ,           14 ,15.255        ,7.174    ,       1237 ,       9531
2024-06-09 19:45:20.418000+00:00 ,           22 ,44.627        ,14.347   ,       1237 ,       9531
2024-06-09 19:45:20.483000+00:00 ,           18 ,19.538        ,4.429    ,       1237 ,       9531
2024-06-09 19:45:20.693000+00:00 ,           44 ,5.21          ,2.337    ,       1237 ,       9531
2024-06-09 19:45:20.743000+00:00 ,           81 ,8.188         ,2.438    ,       1237 ,       9531
2024-06-09 19:45:20.924000+00:00 ,           10 ,24.847        ,0.695    ,       1237 ,       9531
2024-06-09 19:45:21.236000+00:00 ,           20 ,28.123        ,1.112    ,       1237 ,       9531
2024-06-09 19:45:21.335000+00:00 ,           63 ,5.809         ,0.599    ,       1237 ,       9531
2024-06-09 19:45:22.990000+00:00 ,           14 ,15.39         ,7.203    ,       1237 ,       9531
2024-06-09 19:45:23.034000+00:00 ,           27 ,26.992        ,2.145    ,       1237 ,       9531
2024-06-09 19:45:23.080000+00:00 ,            4 ,2.991         ,2.991    ,       1237 ,       9531
2024-06-09 19:45:23.195000+00:00 ,           22 ,44.771        ,14.156   ,       1237 ,       9531
2024-06-09 19:45:23.728000+00:00 ,           81 ,8.216         ,2.407    ,       1237 ,       9531
2024-06-09 19:45:24.151000+00:00 ,           20 ,28.068        ,1.076    ,       1237 ,       9531
2024-06-09 19:45:24.321000+00:00 ,           77 ,31.267        ,3.144    ,       1237 ,       9531
2024-06-09 19:45:24.728000+00:00 ,            3 ,23.776        ,4.238    ,       1237 ,       9531
2024-06-09 19:45:24.755000+00:00 ,           18 ,19.722        ,4.467    ,       1237 ,       9531
2024-06-09 19:45:24.810000+00:00 ,           31 ,23.834        ,0.058    ,       1237 ,       9531
2024-06-09 19:45:25.380000+00:00 ,           44 ,5.27          ,2.279    ,       1237 ,       9531
2024-06-09 19:45:25.501000+00:00 ,           10 ,24.536        ,0.702    ,       1237 ,       9531
2024-06-09 19:45:26.065000+00:00 ,           63 ,5.956         ,0.686    ,       1237 ,       9531
2024-06-09 19:45:26.300000+00:00 ,           22 ,44.781        ,14.1     ,       1237 ,       9531
2024-06-09 19:45:27.022000+00:00 ,            4 ,3.025         ,3.025    ,       1237 ,       9531
2024-06-09 19:45:27.340000+00:00 ,           77 ,31.268        ,3.2      ,       1237 ,       9531
2024-06-09 19:45:27.637000+00:00 ,           18 ,20.02         ,4.63     ,       1237 ,       9531
2024-06-09 19:45:27.860000+00:00 ,           27 ,26.905        ,2.369    ,       1237 ,       9531
2024-06-09 19:45:27.915000+00:00 ,           14 ,15.375        ,7.187    ,       1237 ,       9531
2024-06-09 19:45:28.451000+00:00 ,           81 ,8.379         ,2.423    ,       1237 ,       9531
2024-06-09 19:45:28.735000+00:00 ,            3 ,23.706        ,3.984    ,       1237 ,       9531
2024-06-09 19:45:28.863000+00:00 ,           20 ,27.909        ,1.004    ,       1237 ,       9531
2024-06-09 19:45:29.252000+00:00 ,           44 ,5.254         ,2.229    ,       1237 ,       9531
2024-06-09 19:45:29.277000+00:00 ,           31 ,24.234        ,0.528    ,       1237 ,       9531
2024-06-09 19:45:29.754000+00:00 ,           10 ,24.711        ,0.477    ,       1237 ,       9531
2024-06-09 19:45:29.846000+00:00 ,           63 ,5.856         ,0.602    ,       1237 ,       9531
2024-06-09 19:45:29.868000+00:00 ,            4 ,3.004         ,3.004    ,       1237 ,       9531
2024-06-09 19:45:30.984000+00:00 ,           14 ,15.476        ,7.26     ,       1237 ,       9531
2024-06-09 19:45:31.534000+00:00 ,            3 ,23.957        ,3.937    ,       1237 ,       9531
2024-06-09 19:45:32.062000+00:00 ,           44 ,5.22          ,2.216    ,       1237 ,       9531
2024-06-09 19:45:32.105000+00:00 ,           27 ,26.951        ,2.24     ,       1237 ,       9531
2024-06-09 19:45:32.105000+00:00 ,           31 ,24.484        ,0.527    ,       1237 ,       9531
2024-06-09 19:45:32.204000+00:00 ,           77 ,31.256        ,3.347    ,       1237 ,       9531
2024-06-09 19:45:32.370000+00:00 ,           81 ,8.385         ,2.529    ,       1237 ,       9531
2024-06-09 19:45:32.631000+00:00 ,           18 ,20.076        ,4.701    ,       1237 ,       9531
2024-06-09 19:45:32.680000+00:00 ,           10 ,24.948        ,0.464    ,       1237 ,       9531
2024-06-09 19:45:32.695000+00:00 ,           63 ,5.842         ,0.622    ,       1237 ,       9531
2024-06-09 19:45:33.074000+00:00 ,           20 ,28.044        ,1.093    ,       1237 ,       9531
2024-06-09 19:45:33.302000+00:00 ,            4 ,3.066         ,3.066    ,       1237 ,       9531
2024-06-09 19:45:33.835000+00:00 ,           22 ,45.712        ,14.566   ,       1237 ,       9531
2024-06-09 19:45:34.691000+00:00 ,           27 ,27.07         ,2.122    ,       1237 ,       9531
2024-06-09 19:45:35.127000+00:00 ,           81 ,8.305         ,2.463    ,       1237 ,       9531
2024-06-09 19:45:35.499000+00:00 ,           44 ,5.258         ,2.192    ,       1237 ,       9531
2024-06-09 19:45:35.622000+00:00 ,           18 ,20.127        ,4.651    ,       1237 ,       9531
2024-06-09 19:45:35.802000+00:00 ,           14 ,15.653        ,7.274    ,       1237 ,       9531
2024-06-09 19:45:35.905000+00:00 ,           20 ,28.256        ,1.186    ,       1237 ,       9531
2024-06-09 19:45:36.172000+00:00 ,           63 ,5.944         ,0.686    ,       1237 ,       9531
2024-06-09 19:45:36.316000+00:00 ,            4 ,3.089         ,3.089    ,       1237 ,       9531
2024-06-09 19:45:36.461000+00:00 ,            3 ,23.899        ,3.823    ,       1237 ,       9531
2024-06-09 19:45:36.504000+00:00 ,           77 ,31.419        ,3.375    ,       1237 ,       9531
2024-06-09 19:45:37.041000+00:00 ,           31 ,24.5          ,0.601    ,       1237 ,       9531
